contigName	contigLen	totalAvgDepth	SRR24442552_sub_sorted.bam	SRR24442552_sub_sorted.bam-var
k141_3405	1143	5.32125	5.32125	4.30698
k141_7519	1644	3.28046	3.28046	1.66475
k141_7520	392	2.23141	2.23141	0.220088
k141_3406	770	3.16774	3.16774	1.10914
k141_3407	340	1.19474	1.19474	0.45394
k141_5552	2372	4.42799	4.42799	3.33451
k141_3408	438	1.75347	1.75347	0.465144
k141_5553	585	2.68046	2.68046	2.31471
k141_5554	312	1.35185	1.35185	0.428227
k141_5555	449	1.48161	1.48161	0.250499
k141_7521	2159	5.25386	5.25386	4.0182
k141_7522	336	2.98925	2.98925	0.324208
k141_1311	4962	4.33375	4.33375	3.36443
k141_5556	1134	5.21138	5.21138	3.60532
k141_1312	466	3.31013	3.31013	1.05272
k141_5557	312	0.938272	0.938272	0.0582775
k141_5558	364	1.52336	1.52336	0.278794
k141_1313	335	2.30811	2.30811	1.35564
k141_7523	1086	5.45192	5.45192	3.88431
k141_7524	567	2.58993	2.58993	1.58384
k141_7525	332	3.03297	3.03297	0.562443
k141_7526	310	2.6	2.6	0.24151
k141_5559	1401	4.89688	4.89688	3.33099
k141_5560	349	2.17085	2.17085	0.142379
k141_7527	984	4.22422	4.22422	1.45866
k141_1314	2056	3.89087	3.89087	2.72925
k141_5561	1267	3.49508	3.49508	1.68568
k141_1315	685	2.41682	2.41682	0.928927
k141_3409	5161	5.32788	5.32788	5.8764
k141_7528	899	3.96262	3.96262	1.7633
k141_3410	327	2.67797	2.67797	0.219569
k141_1316	935	5.50828	5.50828	2.74514
k141_7529	963	4.75523	4.75523	4.20724
k141_5562	1673	4.70716	4.70716	5.68291
k141_3411	1673	3.86868	3.86868	2.79876
k141_5563	932	2.42199	2.42199	1.00736
k141_5564	496	3.99422	3.99422	3.63476
k141_5565	566	2.0024	2.0024	0.359031
k141_7530	1772	4.60912	4.60912	5.03038
k141_5566	429	3.3405	3.3405	1.0599
k141_3412	2004	3.63916	3.63916	2.19187
k141_5567	1414	3.70728	3.70728	2.32438
k141_5568	497	3.66859	3.66859	0.973663
k141_5569	428	3.59353	3.59353	0.733101
k141_5570	391	3.03734	3.03734	0.59443
k141_3413	2126	5.27227	5.27227	4.39773
k141_7531	2328	5.47199	5.47199	6.86663
k141_7532	351	0.378109	0.378109	0.236319
k141_1317	5405	5.08221	5.08221	5.09717
k141_5571	887	3.68928	3.68928	2.25794
k141_1318	357	1.72947	1.72947	0.421604
k141_3414	865	5.5035	5.5035	1.9226
k141_5572	427	1.52708	1.52708	0.25017
k141_1319	353	0.374384	0.374384	0.23538
k141_5573	440	2.73793	2.73793	0.747691
k141_7533	966	3.77083	3.77083	1.81858
k141_5574	339	1.20106	1.20106	0.406169
k141_5575	658	2.40157	2.40157	1.71219
k141_7534	796	3.69505	3.69505	1.41849
k141_5576	349	1.52261	1.52261	0.250749
k141_7535	462	2.67308	2.67308	0.780237
k141_3415	1757	5.97635	5.97635	4.14513
k141_5577	692	2.95941	2.95941	1.24049
k141_7536	775	1.936	1.936	0.688204
k141_7537	381	1.06926	1.06926	0.0908334
k141_7538	296	3.89726	3.89726	2.5204
k141_1320	2775	4.86971	4.86971	3.28408
k141_5578	997	4.2196	4.2196	2.76733
k141_5579	410	4.06923	4.06923	4.36584
k141_7539	784	2.33754	2.33754	0.751604
k141_3416	1735	5.44606	5.44606	4.34194
k141_5580	643	1.73022	1.73022	0.372195
k141_3417	1046	3.10603	3.10603	1.15634
k141_3418	421	1.3321	1.3321	0.222633
k141_3419	445	4.27458	4.27458	1.21347
k141_1321	2396	4.99599	4.99599	4.06992
k141_3420	352	1.4901	1.4901	0.251145
k141_7540	2195	3.61516	3.61516	2.66446
k141_3421	618	5.97222	5.97222	1.52599
k141_5581	2284	4.27741	4.27741	2.98817
k141_7541	642	2.2378	2.2378	0.694862
k141_7542	450	4.20667	4.20667	0.82671
k141_7543	421	3.50923	3.50923	0.561951
k141_1322	1631	3.86361	3.86361	0.9976
k141_3422	1416	3.7733	3.7733	2.14224
k141_1323	497	2.10375	2.10375	0.457413
k141_7544	753	3.96186	3.96186	0.658012
k141_7545	368	4.92202	4.92202	3.19666
k141_5582	2204	3.59007	3.59007	2.08319
k141_1324	1149	5.5976	5.5976	3.27881
k141_5583	783	4.1485	4.1485	3.40198
k141_7546	1455	2.95785	2.95785	1.00666
k141_3423	3359	4.59177	4.59177	3.92504
k141_5584	1713	4.71977	4.71977	3.88939
k141_7547	1920	5.90452	5.90452	8.74095
k141_3424	548	3.36935	3.36935	0.440063
k141_7548	329	1.17877	1.17877	0.158873
k141_3425	392	2.22727	2.22727	0.217841
k141_7549	389	2.91213	2.91213	0.425021
k141_3426	310	1.375	1.375	0.437107
k141_3427	366	1.15741	1.15741	0.133247
k141_1325	3766	4.125	4.125	3.22642
k141_7550	485	3.73134	3.73134	2.05934
k141_7551	595	4.09663	4.09663	2.77667
k141_1326	674	5.52672	5.52672	5.06811
k141_1327	423	1.98901	1.98901	0.430026
k141_1328	408	1.62403	1.62403	0.328914
k141_7552	829	4.53608	4.53608	2.54108
k141_5585	2826	5.11771	5.11771	2.54802
k141_3428	2155	4.02643	4.02643	5.38304
k141_5586	1547	3.89406	3.89406	2.33403
k141_3429	1391	4.54875	4.54875	3.2091
k141_7553	2103	4.74501	4.74501	4.52919
k141_5587	565	2.79518	2.79518	0.863747
k141_3430	431	2.56228	2.56228	0.882718
k141_7554	433	3.04947	3.04947	0.408893
k141_3431	369	2.44292	2.44292	0.247874
k141_5588	591	3.161	3.161	1.55357
k141_5589	349	3	3	2.32323
k141_5590	578	2.65421	2.65421	0.568668
k141_3432	964	3.543	3.543	1.76384
k141_5591	318	1.77381	1.77381	0.176076
k141_1329	3757	3.90851	3.90851	3.19188
k141_3433	414	1.2197	1.2197	0.172082
k141_1330	410	3.11154	3.11154	0.501026
k141_5592	629	3.00626	3.00626	0.654773
k141_7555	1704	4.9009	4.9009	3.93994
k141_5593	344	1.5567	1.5567	0.248064
k141_5594	1140	3.1596	3.1596	0.98765
k141_1331	1804	4.37303	4.37303	4.51351
k141_3434	2139	3.83258	3.83258	2.47045
k141_3435	320	1.45882	1.45882	0.249774
k141_3436	437	3.5122	3.5122	1.4745
k141_1332	750	3.35833	3.35833	2.98157
k141_3437	304	1.87662	1.87662	0.108862
k141_7556	2561	3.85815	3.85815	2.67441
k141_3438	690	3.16296	3.16296	1.43907
k141_7557	675	3.63429	3.63429	0.942334
k141_3439	318	2.91667	2.91667	1.2984
k141_7558	251	8.74257	8.74257	0.233069
k141_7559	370	2.65	2.65	0.639498
k141_1333	1597	5.08293	5.08293	3.44263
k141_7560	303	1.88889	1.88889	0.0994152
k141_5595	2774	4.72409	4.72409	5.9223
k141_5596	334	1.75	1.75	0.494536
k141_3440	1467	5.62946	5.62946	7.05403
k141_5597	824	4.32641	4.32641	2.56196
k141_3441	384	2.9359	2.9359	0.789864
k141_3442	338	1.57979	1.57979	0.244937
k141_7561	1549	4.5847	4.5847	2.84528
k141_3443	324	1.38506	1.38506	0.342204
k141_1334	1696	4.68952	4.68952	2.96115
k141_5598	640	2.24898	2.24898	0.776326
k141_5599	327	1.65537	1.65537	0.227144
k141_1335	339	1.60317	1.60317	0.240628
k141_3444	474	2.12963	2.12963	0.719986
k141_1336	319	2.78106	2.78106	1.82679
k141_1337	467	2.64984	2.64984	0.373838
k141_5600	766	2.11364	2.11364	0.835851
k141_3445	832	5.28739	5.28739	5.3916
k141_1338	748	5.41472	5.41472	2.92655
k141_7562	1718	4.41582	4.41582	1.44153
k141_7563	649	4.27856	4.27856	1.92828
k141_5601	1474	5.6065	5.6065	4.02267
k141_1339	971	4.61632	4.61632	4.89773
k141_5602	327	6.22034	6.22034	1.5364
k141_7564	401	3.23904	3.23904	0.910631
k141_7565	427	1.88809	1.88809	0.288155
k141_7566	320	1.71176	1.71176	0.20637
k141_5603	1872	3.6324	3.6324	2.0362
k141_1340	1940	5.07989	5.07989	2.8606
k141_3446	3344	5.03882	5.03882	3.94467
k141_5604	302	2.72368	2.72368	0.20129
k141_3447	1171	4.96278	4.96278	5.38882
k141_3448	384	1.81197	1.81197	0.505263
k141_3449	335	3.47568	3.47568	0.772503
k141_3450	660	2.99412	2.99412	0.941026
k141_1341	2819	4.6864	4.6864	2.07667
k141_7567	4187	4.7456	4.7456	3.56135
k141_3451	1233	3.43583	3.43583	1.17956
k141_1342	852	3.63533	3.63533	1.41889
k141_7568	1153	4.03689	4.03689	2.34893
k141_7569	425	2.17818	2.17818	0.256456
k141_5605	4392	5.66266	5.66266	4.05859
k141_1343	1289	4.37577	4.37577	5.48259
k141_3452	1546	4.55802	4.55802	2.44609
k141_3453	443	2.14334	2.14334	0.70541
k141_3454	841	5.47757	5.47757	6.10782
k141_7570	1838	4.31635	4.31635	2.88743
k141_7571	384	3.68803	3.68803	0.601829
k141_7572	354	2.94608	2.94608	0.524172
k141_7573	650	4.108	4.108	0.838009
k141_3455	1565	5.11025	5.11025	4.90296
k141_7574	1792	3.88672	3.88672	1.68249
k141_3456	2035	4.93528	4.93528	5.9406
k141_3457	625	3.76632	3.76632	1.8208
k141_3458	600	3.61333	3.61333	0.790025
k141_1344	5697	5.00324	5.00324	3.72844
k141_3459	468	2.61006	2.61006	0.554095
k141_7575	2667	4.69368	4.69368	4.18315
k141_5606	6786	5.35096	5.35096	5.15527
k141_3460	1486	3.40569	3.40569	2.85853
k141_3461	692	4.63653	4.63653	2.61626
k141_3462	456	3.98366	3.98366	3.73417
k141_5607	2007	3.7259	3.7259	2.49325
k141_5608	381	3.07792	3.07792	0.941729
k141_5609	468	2.39623	2.39623	0.643773
k141_5610	489	1.86431	1.86431	0.437155
k141_1345	4163	5.05981	5.05981	3.47499
k141_5611	842	4.14306	4.14306	3.36447
k141_3463	3271	5.28645	5.28645	6.92372
k141_7576	4944	5.11035	5.11035	4.67588
k141_3464	931	2.59667	2.59667	1.52815
k141_3465	308	1.34177	1.34177	0.506652
k141_3466	375	3.72444	3.72444	1.2273
k141_3467	379	1.11354	1.11354	0.539685
k141_7577	2479	4.64277	4.64277	4.0957
k141_7578	1029	4.13197	4.13197	1.82995
k141_1346	4800	4.2172	4.2172	3.35562
k141_7579	493	1.7551	1.7551	1.63576
k141_3468	2529	4.53174	4.53174	2.85883
k141_3469	361	1.4218	1.4218	0.245046
k141_5612	5698	5.06903	5.06903	2.99845
k141_5613	421	2.16974	2.16974	0.200711
k141_3470	1552	4.08131	4.08131	3.84348
k141_1347	2696	4.26316	4.26316	4.48638
k141_7580	2273	4.07584	4.07584	3.07108
k141_1348	379	5.62445	5.62445	1.24431
k141_7581	426	3.76087	3.76087	0.458973
k141_1349	993	2.96085	2.96085	2.83814
k141_3471	2234	4.60413	4.60413	5.08317
k141_5614	3467	4.12029	4.12029	2.15471
k141_1350	911	2.58476	2.58476	1.62734
k141_5615	309	0.90566	0.90566	0.0859804
k141_1351	503	1.6289	1.6289	0.387459
k141_5616	1386	3.70712	3.70712	3.10121
k141_3472	2566	4.98262	4.98262	3.93178
k141_5617	717	4.35626	4.35626	1.51243
k141_5618	391	2.78008	2.78008	0.805603
k141_5619	369	2.59817	2.59817	0.553391
k141_3473	1093	2.99046	2.99046	0.744065
k141_1352	2205	4.33917	4.33917	3.12495
k141_3474	360	1.85238	1.85238	0.442219
k141_5621	771	1.83575	1.83575	0.369751
k141_3475	328	2.38764	2.38764	0.238716
k141_3476	397	2.31984	2.31984	0.421679
k141_7582	5873	4.71763	4.71763	4.70636
k141_5622	731	4.45095	4.45095	2.00319
k141_3477	375	3.15111	3.15111	2.28956
k141_1353	1050	3.54667	3.54667	1.36935
k141_7583	382	0.978448	0.978448	0.228971
k141_7584	400	2.7	2.7	0.676705
k141_7585	426	2.56884	2.56884	0.915243
k141_1354	675	2.6019	2.6019	0.404194
k141_1355	452	1.65563	1.65563	0.379353
k141_1356	707	1.64093	1.64093	0.475155
k141_1357	1303	5.9974	5.9974	4.24914
k141_5623	3505	5.32876	5.32876	5.64593
k141_7586	2496	4.72293	4.72293	3.46941
k141_5624	315	5.38182	5.38182	0.981375
k141_7587	1494	4.66071	4.66071	4.68894
k141_7588	891	4.61673	4.61673	2.81777
k141_7589	427	2.83755	2.83755	0.187281
k141_5625	2446	4.41507	4.41507	3.70608
k141_5626	301	3.60265	3.60265	0.867725
k141_7590	412	1.72519	1.72519	0.200052
k141_5627	378	1.32895	1.32895	0.221713
k141_7591	351	1.50249	1.50249	0.251244
k141_7592	367	4.43318	4.43318	2.98741
k141_7593	571	3.67458	3.67458	3.08671
k141_1358	4191	4.51373	4.51373	3.74735
k141_3478	7764	4.85014	4.85014	3.24805
k141_5628	1698	4.59561	4.59561	3.00119
k141_5629	406	1.63672	1.63672	0.404764
k141_1359	1477	4.44913	4.44913	2.67142
k141_3479	1273	3.66429	3.66429	2.49947
k141_7594	2356	4.1165	4.1165	2.70433
k141_3480	393	2.07819	2.07819	0.576505
k141_7595	311	0.47205	0.47205	0.250777
k141_3481	354	2.45098	2.45098	0.317782
k141_7596	535	3.97662	3.97662	3.08539
k141_3482	731	4.03098	4.03098	2.45766
k141_1360	2110	4.88571	4.88571	2.60361
k141_5630	2468	5.33218	5.33218	4.35575
k141_1361	631	2.45114	2.45114	0.97729
k141_5631	629	2.28184	2.28184	0.441323
k141_3483	1247	4.89243	4.89243	3.64534
k141_5632	796	4.67492	4.67492	2.02751
k141_3484	740	3.72542	3.72542	1.25895
k141_3485	339	2.44444	2.44444	0.695036
k141_1362	1485	3.98427	3.98427	2.64367
k141_5633	1186	4.57046	4.57046	3.57087
k141_5634	309	0.861635	0.861635	0.119975
k141_5635	514	2.06868	2.06868	0.262487
k141_5636	304	1.76623	1.76623	0.180291
k141_5637	332	3.04396	3.04396	0.362697
k141_7597	4768	5.73733	5.73733	5.04563
k141_7598	324	2.37356	2.37356	0.397216
k141_1363	1853	4.37522	4.37522	3.73748
k141_7599	372	1.36486	1.36486	0.232787
k141_5638	692	3.58303	3.58303	1.52637
k141_3486	2553	4.83978	4.83978	3.69746
k141_1364	589	3.15262	3.15262	3.77346
k141_1365	436	1.9965	1.9965	0.214022
k141_1366	320	2.74706	2.74706	1.14866
k141_7600	1179	5.48396	5.48396	6.87061
k141_3487	1058	3.69273	3.69273	2.29688
k141_1367	713	4.30018	4.30018	1.54852
k141_3488	448	4.27517	4.27517	0.651299
k141_3489	351	2.45274	2.45274	0.259005
k141_1368	977	2.55865	2.55865	1.38488
k141_3490	600	3.21333	3.21333	0.591361
k141_1369	381	1.90476	1.90476	0.173499
k141_3491	537	1.93023	1.93023	0.515844
k141_1370	468	3.7044	3.7044	1.31929
k141_3492	727	5.31369	5.31369	1.85455
k141_7601	2676	5.27435	5.27435	2.55797
k141_1371	979	4.08082	4.08082	1.96086
k141_7602	455	1.79672	1.79672	0.399331
k141_7603	544	2.55076	2.55076	0.548309
k141_3493	1703	3.16162	3.16162	1.67038
k141_1372	1263	4.84996	4.84996	2.54311
k141_5639	5155	4.44895	4.44895	3.00195
k141_3494	528	1.96032	1.96032	0.298155
k141_7604	844	3.87176	3.87176	0.634323
k141_5640	463	2.10543	2.10543	0.261285
k141_3495	319	1.61538	1.61538	0.238095
k141_1373	680	3.46226	3.46226	1.65169
k141_1374	324	3.63793	3.63793	0.683177
k141_1375	388	2.55462	2.55462	1.0835
k141_5641	704	4.44585	4.44585	1.44101
k141_3496	744	2.34175	2.34175	0.562602
k141_1376	502	4.25	4.25	2.5698
k141_3497	507	1.91597	1.91597	1.12213
k141_3498	719	5.6116	5.6116	2.86472
k141_1377	1418	5.3052	5.3052	3.10569
k141_7605	2578	4.75947	4.75947	3.78471
k141_1378	364	1.84112	1.84112	0.340837
k141_7606	327	2.54237	2.54237	0.351888
k141_3499	1483	5.76219	5.76219	7.96519
k141_3500	488	5.10651	5.10651	1.76311
k141_3501	329	1.68715	1.68715	0.216182
k141_7607	1691	3.96301	3.96301	3.18631
k141_7608	346	2.96939	2.96939	0.993931
k141_3502	1060	4.15165	4.15165	5.10127
k141_1379	2260	4.17251	4.17251	4.27083
k141_7609	486	2.11905	2.11905	1.73504
k141_1380	303	2.52288	2.52288	0.30375
k141_7610	355	2.61463	2.61463	0.532138
k141_7611	1147	2.84855	2.84855	1.67683
k141_1381	1164	3.3787	3.3787	2.41715
k141_3503	2319	4.27063	4.27063	3.29158
k141_7612	801	5.16743	5.16743	4.97961
k141_1382	1258	3.58755	3.58755	2.43226
k141_3504	519	4.66667	4.66667	2.2337
k141_5642	6808	5.00406	5.00406	4.05479
k141_3505	851	3.63766	3.63766	1.62281
k141_5643	2603	4.10029	4.10029	4.06335
k141_5644	415	2.06792	2.06792	0.502944
k141_5645	850	2.7	2.7	1.1917
k141_5646	379	1.97817	1.97817	0.240749
k141_3506	3341	5.42871	5.42871	3.37341
k141_7613	4834	4.44641	4.44641	2.8746
k141_3507	316	1.81928	1.81928	0.148959
k141_1383	4868	5.01314	5.01314	4.61627
k141_3508	343	1.89119	1.89119	0.264141
k141_7614	572	1.71564	1.71564	0.470017
k141_3509	391	1.87552	1.87552	0.23444
k141_7615	417	1.58427	1.58427	0.980652
k141_3510	338	3.96277	3.96277	0.955825
k141_3511	397	2.33198	2.33198	0.222672
k141_1384	1133	2.90437	2.90437	1.28413
k141_1385	595	2.53708	2.53708	1.33026
k141_5647	2631	4.35591	4.35591	3.29626
k141_3512	1158	3.93651	3.93651	3.07638
k141_3513	310	2.30625	2.30625	0.578577
k141_3514	331	1.67403	1.67403	0.220933
k141_3515	417	1.93258	1.93258	0.439047
k141_1386	1372	4.40507	4.40507	3.21905
k141_3516	383	1.7897	1.7897	0.339205
k141_3517	732	5.41581	5.41581	2.37758
k141_3518	517	1.83924	1.83924	0.594303
k141_7616	3779	5.00386	5.00386	3.96521
k141_7617	337	6.66845	6.66845	1.42712
k141_3519	1108	3.90814	3.90814	1.4231
k141_3520	349	1.99497	1.99497	0.227248
k141_3521	829	4.32253	4.32253	2.7085
k141_5648	4682	4.76125	4.76125	4.7048
k141_3522	2813	5.0353	5.0353	3.16329
k141_7618	4061	5.42956	5.42956	2.9704
k141_5649	2303	3.65444	3.65444	1.76063
k141_3523	718	2.98944	2.98944	0.973434
k141_7619	852	3.88319	3.88319	4.01487
k141_5650	680	2.56226	2.56226	1.03297
k141_7620	506	1.64888	1.64888	0.228478
k141_5651	812	5.05438	5.05438	3.1589
k141_5652	1233	4.80794	4.80794	2.19228
k141_7621	2373	6.16014	6.16014	3.25337
k141_1387	9667	4.85836	4.85836	4.6552
k141_1388	631	2.35343	2.35343	0.578991
k141_1389	374	2.29911	2.29911	0.309236
k141_7622	1557	5.11443	5.11443	5.12707
k141_1390	491	3.04692	3.04692	1.49191
k141_7623	732	2.64777	2.64777	1.874
k141_5653	2808	5.05418	5.05418	4.29814
k141_5654	313	1.60123	1.60123	0.241233
k141_5655	303	4.4183	4.4183	0.96861
k141_5656	375	1.34667	1.34667	0.2275
k141_1391	1740	4.96792	4.96792	4.22992
k141_3524	6755	4.09538	4.09538	3.54269
k141_1392	814	3.69277	3.69277	1.30214
k141_3525	393	2.33333	2.33333	0.876032
k141_1393	352	4.51485	4.51485	0.907739
k141_7624	2709	4.82298	4.82298	3.1629
k141_3526	988	4.31504	4.31504	1.91975
k141_5657	2198	4.35938	4.35938	4.11294
k141_3527	682	3.91917	3.91917	2.54525
k141_5658	338	2.24468	2.24468	0.1858
k141_1394	1866	4.39452	4.39452	2.83029
k141_3528	428	2.54317	2.54317	0.299573
k141_7625	1870	4.39128	4.39128	4.66766
k141_5659	1122	4.68416	4.68416	4.97224
k141_3529	1056	3.80795	3.80795	3.3045
k141_5660	404	1.7874	1.7874	0.168062
k141_5661	796	3.4613	3.4613	1.55741
k141_5662	403	2.87352	2.87352	0.182351
k141_1395	2458	5.31759	5.31759	4.9537
k141_3530	1954	4.42184	4.42184	5.62941
k141_5663	1290	5.29211	5.29211	4.10685
k141_1396	1449	3.53811	3.53811	1.11623
k141_5664	902	4.50931	4.50931	1.91735
k141_5665	346	3.31633	3.31633	2.56609
k141_7626	3769	4.53385	4.53385	4.23458
k141_3531	1543	4.10768	4.10768	3.82174
k141_5666	489	1.33628	1.33628	0.223857
k141_3532	351	2.52736	2.52736	0.290497
k141_5667	458	3.41234	3.41234	0.738222
k141_5668	630	2.90625	2.90625	1.36698
k141_7627	1325	3.83234	3.83234	3.41396
k141_5669	307	2.07643	2.07643	0.135146
k141_7628	684	3.77528	3.77528	1.61545
k141_1397	2796	4.5873	4.5873	3.81526
k141_3533	2629	3.80718	3.80718	2.52778
k141_3534	667	3.73114	3.73114	1.90237
k141_1398	1484	4.22414	4.22414	1.84697
k141_3535	899	5.21762	5.21762	4.63842
k141_3536	341	2.8534	2.8534	0.588923
k141_5670	3304	5.01997	5.01997	4.08619
k141_3537	320	5.01176	5.01176	0.828262
k141_5671	437	2.3101	2.3101	0.396505
k141_1399	1758	5.23134	5.23134	2.33474
k141_5672	487	1.70326	1.70326	0.209304
k141_1400	391	2.3195	2.3195	0.534992
k141_5673	424	3.70803	3.70803	0.866823
k141_7629	3874	4.46563	4.46563	2.64106
k141_1401	399	2.16867	2.16867	0.229498
k141_5674	517	3.07629	3.07629	0.425857
k141_1402	481	4.51964	4.51964	1.68673
k141_7630	736	2.64164	2.64164	0.924352
k141_1403	398	3.6129	3.6129	2.93457
k141_5675	646	4.46169	4.46169	1.22277
k141_7631	319	1.78698	1.78698	0.168639
k141_5676	647	2.83501	2.83501	1.69853
k141_3538	2718	4.7648	4.7648	3.60343
k141_1404	1421	5.63257	5.63257	4.93179
k141_1405	340	7.53158	7.53158	1.30852
k141_5677	1274	5.29537	5.29537	3.2181
k141_3539	1918	3.82805	3.82805	3.12605
k141_1406	1852	5.4342	5.4342	3.02535
k141_3540	909	4.04743	4.04743	3.0083
k141_7632	3935	4.41982	4.41982	2.36838
k141_7633	501	1.89459	1.89459	0.385998
k141_7634	416	2.96617	2.96617	1.03659
k141_1407	1784	4.58201	4.58201	4.25937
k141_7635	509	4.66574	4.66574	1.42427
k141_3541	1469	5.27142	5.27142	1.75784
k141_1408	321	2.90643	2.90643	0.238253
k141_7636	557	4.77396	4.77396	1.3872
k141_7637	717	2.34392	2.34392	0.628864
k141_7638	376	4.70354	4.70354	1.77394
k141_3542	1556	4.70768	4.70768	2.02481
k141_3543	402	2.05952	2.05952	0.335088
k141_3544	372	2.01802	2.01802	0.280216
k141_3545	301	2.70861	2.70861	0.221193
k141_5678	5778	5.17768	5.17768	4.43146
k141_3546	595	4.9618	4.9618	6.34314
k141_7639	1946	3.35969	3.35969	1.28337
k141_5679	1014	5.76157	5.76157	4.79129
k141_7640	587	1.78032	1.78032	0.46998
k141_7641	480	1.37273	1.37273	0.234512
k141_3547	1509	4.64606	4.64606	4.21409
k141_5680	1008	3.35664	3.35664	1.80031
k141_7642	640	3.8551	3.8551	0.983052
k141_3548	299	2.07383	2.07383	0.636404
k141_1409	5035	5.25425	5.25425	2.94064
k141_5681	989	4.09416	4.09416	1.63194
k141_3549	747	3.13065	3.13065	0.553371
k141_5682	445	2.30847	2.30847	1.09159
k141_1410	554	3.34158	3.34158	0.845811
k141_7643	1264	4.06373	4.06373	3.01394
k141_1411	420	3.52963	3.52963	2.71102
k141_3550	963	5.27429	5.27429	3.22637
k141_5683	734	2.97089	2.97089	1.16725
k141_7644	753	3.51907	3.51907	1.71184
k141_1412	537	2.34367	2.34367	0.904901
k141_5684	405	3.8902	3.8902	4.15326
k141_7645	324	2.22414	2.22414	0.776062
k141_1413	347	2.39086	2.39086	0.535222
k141_3551	1020	3.82414	3.82414	3.9863
k141_1414	919	3.37451	3.37451	1.71633
k141_7646	1318	4.6387	4.6387	3.033
k141_3552	1221	4.11298	4.11298	2.69097
k141_1415	802	6.96472	6.96472	4.58092
k141_7647	1416	4.77962	4.77962	4.52133
k141_3553	1182	2.61531	2.61531	1.38924
k141_7648	309	1.62893	1.62893	0.234854
k141_1416	1533	5.11208	5.11208	5.39914
k141_3554	986	5.67584	5.67584	3.17744
k141_7649	1456	4.17152	4.17152	1.32842
k141_7650	597	2.08949	2.08949	0.404533
k141_3555	812	4.22357	4.22357	2.09821
k141_3556	494	2.65988	2.65988	2.65074
k141_7651	634	4.97521	4.97521	6.80682
k141_1417	2425	3.86637	3.86637	3.03932
k141_7652	918	2.72917	2.72917	0.627991
k141_1418	663	4.30799	4.30799	2.8737
k141_3557	1352	3.82529	3.82529	1.53814
k141_5685	6497	4.74539	4.74539	4.42239
k141_7653	1010	5.2093	5.2093	3.67442
k141_1419	815	4.90376	4.90376	1.77386
k141_1420	326	2.33523	2.33523	0.544123
k141_1421	684	3.33333	3.33333	0.70294
k141_3558	1745	4.70533	4.70533	2.68605
k141_5686	1939	5.26831	5.26831	2.49285
k141_7654	1969	4.55195	4.55195	3.46965
k141_3559	1136	5.07404	5.07404	2.51532
k141_5687	798	4.01543	4.01543	3.77101
k141_7655	609	3.94336	3.94336	3.07102
k141_7656	510	2.26389	2.26389	0.579192
k141_5688	809	5.52352	5.52352	1.72095
k141_1422	2402	4.23224	4.23224	2.59239
k141_3560	2526	4.11111	4.11111	2.60154
k141_1423	1837	4.04386	4.04386	3.96488
k141_1424	320	1.78235	1.78235	0.171285
k141_1425	925	5.29419	5.29419	3.82549
k141_1426	670	4.62692	4.62692	4.02623
k141_1427	354	1.11275	1.11275	0.218753
k141_5689	4171	4.6563	4.6563	2.78334
k141_5690	334	1.6413	1.6413	0.23129
k141_7657	5320	4.5913	4.5913	4.66455
k141_1428	1685	3.83844	3.83844	3.16028
k141_7658	852	3.18234	3.18234	1.47597
k141_5691	2058	6.16195	6.16195	5.39538
k141_7659	1690	5.20714	5.20714	2.80634
k141_7660	526	1.80585	1.80585	0.754205
k141_3561	6375	4.98378	4.98378	3.8242
k141_5692	1754	3.4682	3.4682	2.54482
k141_1429	2530	4.49412	4.49412	2.1828
k141_5693	413	1.92776	1.92776	0.441325
k141_3562	680	4.38113	4.38113	1.66165
k141_3563	326	2.36364	2.36364	0.232728
k141_7661	1157	3.06554	3.06554	0.942022
k141_5694	839	3.67779	3.67779	1.51813
k141_3564	573	2.14184	2.14184	0.690734
k141_7662	468	3.81761	3.81761	0.786818
k141_5695	402	5.04762	5.04762	1.07342
k141_7663	384	1.87607	1.87607	0.109039
k141_7664	657	2.32742	2.32742	0.532904
k141_3565	1717	5.19528	5.19528	3.26197
k141_1430	3184	4.65854	4.65854	3.72572
k141_3566	1355	3.14855	3.14855	2.3641
k141_3567	435	2.82807	2.82807	0.269632
k141_3568	371	2.34389	2.34389	0.97211
k141_7665	3444	3.68822	3.68822	2.51283
k141_3569	1222	5.70802	5.70802	3.93614
k141_3570	1283	4.16681	4.16681	2.48188
k141_5696	6417	5.11792	5.11792	3.3887
k141_3571	700	4.07636	4.07636	3.41492
